wafer_id,lot_id,product,process_step,tool_id,chamber_id,recipe_id,event_time,metrology_x1,metrology_x2,metrology_x3,vm_x1,vm_x2,sensor_mean_1,sensor_std_1,sensor_max_1,sensor_slope_1
W000383,LOT00015,P1,STEP_1,TOOL_A,CH2,R1,2026-02-21 10:54:00,10.248185284092157,4.659288847059377,19.57366295013939,103.19703136349673,50.038921388824896,1.063690315745747,0.16269140233619234,1.5742118449642848,-0.000551923064018746
W000384,LOT00015,P2,STEP_2,TOOL_C,CH2,R3,2026-02-21 12:35:00,11.354019235332787,5.092196868794311,19.379219792787502,101.96520058532386,50.93273918103845,1.123772698153375,0.24128737610780213,1.4855124306452274,-0.03530373401414198
W000385,LOT00015,P3,STEP_3,TOOL_A,CH2,R2,2026-02-21 12:43:00,9.051679610452089,4.91299908445722,20.223591837592906,103.21076192152633,49.42551787085046,1.1063153078988084,0.1693199827480102,1.6237713446523783,-0.012166165397338263
W000386,LOT00015,P3,STEP_4,TOOL_B,CH3,R2,2026-02-21 12:52:00,10.062590980915058,4.75525279437149,20.837789140950395,100.1661830429731,53.72653077410304,1.054265558228125,0.23534349808226307,1.6737012809643748,0.015062928961736832
W000387,LOT00015,P4,STEP_4,TOOL_B,CH1,R1,2026-02-21 13:06:00,10.337053514972737,4.8179652037482725,21.36345245379334,104.98864523446164,48.660519735721984,0.8531318816633215,0.12257573324695008,1.1639183669835624,-0.006153816199000543
W000388,LOT00015,P2,STEP_2,TOOL_C,CH2,R3,2026-02-21 14:42:00,11.48244693187522,4.602982406662465,18.732898328977218,103.84947731906279,55.38314942609643,1.0610128375856906,0.11537132892703733,1.7615333859108313,1.54657584813311e-05
W000389,LOT00015,P4,STEP_2,TOOL_A,CH1,R2,2026-02-21 15:25:00,10.368843040140456,4.910080356549295,16.84840639216043,97.44331719786837,52.483847834698274,1.011547339203236,0.19434685797982115,1.4504955146217902,-0.04713194269604573
W000390,LOT00015,P4,STEP_2,TOOL_A,CH1,R1,2026-02-21 16:37:00,9.424488258263786,5.556607791916874,22.543192731457214,100.96470381290317,51.664230574768645,0.9626746261226404,0.27177650131289377,1.2977640643299557,0.025322105202106506
W000391,LOT00015,P2,STEP_3,TOOL_B,CH2,R1,2026-02-21 18:25:00,10.164073838920373,4.243430324225123,20.770891831222176,95.35811011141945,47.919044731285396,1.136222424773451,0.22681422105851268,1.6500647815711034,0.02166308461135315
W000392,LOT00015,P2,STEP_2,TOOL_B,CH1,R2,2026-02-21 18:43:00,8.423586797539759,5.173239716817615,18.090675297652123,104.56536691970713,51.81936476738994,0.9848664330490273,0.22645572313607923,1.5679751365266157,-0.0381250180736985
W000393,LOT00015,P3,STEP_2,TOOL_C,CH1,R2,2026-02-21 18:47:00,7.579031266729733,5.690046347439812,20.55541011298484,100.6726943230952,51.20787686136123,0.9470551083050258,0.24300969067545114,1.4190117654069418,
W000394,LOT00015,P3,STEP_1,TOOL_B,CH3,R1,2026-02-21 19:05:00,10.731341370108288,4.908406450717217,22.135989466536248,104.04631853220104,45.76077919465415,1.1124056167926968,0.1801511792196271,1.6435655436524015,0.061512236614099935
W000395,LOT00015,P1,STEP_2,TOOL_A,CH3,R1,2026-02-21 19:11:00,9.625256113693656,4.735561985427052,23.458353050478784,99.67192748569651,47.190799385557554,0.9594907309722195,0.23053744303179724,1.6714644098346758,0.08740876911740615
W000396,LOT00015,P3,STEP_1,TOOL_C,CH1,R1,2026-02-21 19:17:00,9.638582701019732,5.4621157429752945,20.501220552315463,94.43119750370407,50.71525585283099,0.9420506779377307,0.17101635132835413,1.4626160678695357,0.011735480665601473
W000397,LOT00015,P1,STEP_3,TOOL_B,CH1,R1,2026-02-21 20:35:00,10.830946679366615,4.507889061565578,22.11934127469972,107.91210262320998,49.73340055666838,0.887284589776618,0.18429925395230415,1.6855333482474035,-0.018084246946505823
W000398,LOT00015,P3,STEP_4,TOOL_C,CH1,R3,2026-02-21 20:44:00,11.297010385044599,4.988654235030634,17.580795855370553,100.39326564156173,48.96704358089834,0.9179823978587658,0.19050752467531007,1.5444454557548117,0.05231390063588524
W000399,LOT00015,P5,STEP_4,TOOL_C,CH2,R2,2026-02-21 21:20:00,10.484487954827582,4.480077949807137,19.928194496806647,96.9993741297946,52.15789838891092,0.9265610659417336,0.17272361452163132,1.4317145978498127,0.02351750183565665
W000400,LOT00016,P3,STEP_2,TOOL_A,CH3,R2,2026-02-21 22:17:00,11.828072830217812,4.06494951498786,19.329974701487362,103.43728686517267,48.23244142316135,1.0621047522315452,0.1966974727467675,1.5912584776401573,-0.010535355835642241
W000401,LOT00016,P4,STEP_4,TOOL_B,CH1,R1,2026-02-22 00:58:00,10.552689134057278,4.924007867602603,20.68513970340842,106.10757184373288,49.089518113967884,0.8980927694648023,0.18727209503844705,1.3661492995281983,0.04840372625580607
W000402,LOT00016,P2,STEP_4,TOOL_B,CH1,R2,2026-02-22 01:38:00,10.402213463579994,4.368302468366508,23.222387870872442,99.39268547662896,48.70594042396609,0.8142161124098173,0.16461675092456357,1.339173907997283,
W000403,LOT00016,P5,STEP_2,TOOL_B,CH2,R3,2026-02-22 02:13:00,10.190388822504598,4.994164743335416,20.499778788558515,99.70227276781908,51.020338515759455,1.0303229800561489,0.1929699145166313,1.5864787630088313,-0.034540252496113304
W000404,LOT00016,P5,STEP_4,TOOL_A,CH3,R3,2026-02-22 02:37:00,8.664504437866382,5.5575148121903535,18.124618521466246,100.71413870413474,46.56108360035798,0.9366048707835707,0.20776330439476628,1.3961898763009768,0.01818158783814001
W000405,LOT00016,P5,STEP_2,TOOL_B,CH2,R2,2026-02-22 02:56:00,10.905998605640121,5.927127703339812,17.473122840232236,96.6670881053437,49.00465629629919,0.998373308212377,0.1450067855228333,1.3603761758842794,0.005712070646338036
W000406,LOT00016,P4,STEP_4,TOOL_B,CH3,R1,2026-02-22 03:40:00,7.604533979984714,5.046764641971604,23.29156012550788,97.9279976512559,46.554469558674626,1.1282415975766231,0.22087282052065735,1.7603694657004127,0.031863951124113554
W000407,LOT00016,P4,STEP_2,TOOL_A,CH2,R2,2026-02-22 03:46:00,9.463747142724223,5.509607915987799,21.027586824770466,105.34577759309506,49.37424904951621,1.0071544746158665,0.17531599405031617,1.604502703982972,0.059666546064758796
W000408,LOT00016,P3,STEP_2,TOOL_A,CH1,R1,2026-02-22 04:04:00,9.922930350567613,5.199481325053316,20.896162693950114,99.60338068630145,51.44609801951504,1.1509621115422841,0.2099101887262075,1.509253219743416,-0.0776224549946411
W000409,LOT00016,P5,STEP_1,TOOL_A,CH2,R1,2026-02-22 06:46:00,9.160237676586636,4.8084431930624705,19.31253722288366,97.48732906592437,51.48179299049422,0.9931853128967993,0.16673513799991688,1.5102844205893042,0.0019475889469196155
W000410,LOT00016,P5,STEP_4,TOOL_C,CH3,R3,2026-02-22 07:11:00,9.498244076927177,4.037611823034553,20.535723569335687,98.64387431091018,48.54480333446506,1.100695648135651,0.25252477016676733,1.7034029146282306,0.09505402057186152
W000411,LOT00016,P3,STEP_2,TOOL_C,CH2,R3,2026-02-22 07:32:00,11.73937556622723,5.813246163541059,18.02608018774638,103.2184710619904,51.06664390583186,0.9452572767912854,0.24780578552595273,1.5376301366797356,-0.029827684514377457
W000412,LOT00016,P1,STEP_4,TOOL_B,CH1,R3,2026-02-22 08:22:00,11.104023885781679,4.475448905359439,20.774396711407302,94.07230934462518,49.62967315551012,1.010769065038557,0.14753056138581228,1.441372046575928,-0.03573738751546057
W000413,LOT00016,P1,STEP_1,TOOL_B,CH1,R2,2026-02-22 08:48:00,9.314172319193261,5.691385455708884,17.650259726851946,100.76394969206154,52.72216994615682,0.9067031997379543,0.2262499584950728,1.5049148747710681,-0.11204936613766381
W000414,LOT00016,P2,STEP_3,TOOL_A,CH2,R3,2026-02-22 09:38:00,9.630433489027624,5.268403814631125,19.28142310994448,107.38665623512739,49.7400742770521,0.9185800892748606,0.2723135778772909,1.4200898154634705,0.005087419930800486
W000415,LOT00016,P1,STEP_2,TOOL_A,CH2,R2,2026-02-22 10:04:00,8.722996051448156,4.51199360737632,18.71421370268119,106.0931878818671,44.05390527543356,0.9775333570377511,0.15259106439293035,1.5164010719277616,0.02903042405112055
W000416,LOT00016,P2,STEP_2,TOOL_C,CH2,R1,2026-02-22 10:31:00,10.804993786006136,5.155999180909476,13.485264714666851,101.71960834245601,51.789362017421944,0.8671465945436378,0.15655228203209537,1.2751974060607694,0.028927711163016342
W000417,LOT00016,P1,STEP_1,TOOL_A,CH2,R1,2026-02-22 10:47:00,9.750257549589524,6.066455530642665,19.306462746933185,103.94932783013194,49.081801601521825,1.0159359971738866,0.23675297258971534,1.0902350683490871,-0.051852562669088165
W000418,LOT00016,P5,STEP_1,TOOL_A,CH2,R1,2026-02-22 11:20:00,7.983533529105451,5.767826290431886,18.202267151074143,103.92047885438882,49.45160009570113,0.9697240017805453,0.13464107623205346,1.391991150363399,-0.0004356839686275557
W000419,LOT00016,P1,STEP_2,TOOL_C,CH2,R3,2026-02-22 11:29:00,10.100783591810059,4.743643471932776,19.579220232218432,99.6224439895327,50.671846944481004,1.0234579931116947,0.16112435287539423,1.5771157032476748,0.01107730656976733
W000420,LOT00016,P4,STEP_2,TOOL_B,CH1,R1,2026-02-22 13:19:00,10.488978883601826,4.644009620907659,20.00344560096371,102.77438141009291,47.150584173850525,0.8686809015474489,0.14926673826727335,1.3481376723756167,0.0026053838914367623
W000421,LOT00016,P2,STEP_4,TOOL_A,CH2,R3,2026-02-22 13:35:00,11.063140973175052,5.050104018658036,23.535863885963167,105.36574905636208,50.1493071497573,1.070173231065109,0.23737421473954054,1.6351923199651304,-0.05474022500237491
W000422,LOT00016,P1,STEP_2,TOOL_B,CH2,R3,2026-02-22 13:51:00,9.926645205423226,4.917243135515082,20.609417994315017,96.20871327062761,51.06899398977103,1.1697613665471394,0.16537851206088738,1.7803763313586685,0.0038653762540328237
W000423,LOT00016,P4,STEP_1,TOOL_C,CH3,R2,2026-02-22 13:53:00,9.677328837213619,5.5998686928213655,20.668225265967077,101.72995263244479,50.72812837892614,1.1486533099255931,0.18576982975866282,1.6156012440307854,-0.04072823737840531
W000424,LOT00016,P5,STEP_2,TOOL_B,CH3,R3,2026-02-22 13:56:00,11.936264680489527,5.369794568210902,20.99122767043849,101.08442634426565,48.80213749793316,1.1903906529534891,0.16258378806400378,1.6474957617343913,-0.09359537472704849
W000425,LOT00017,P4,STEP_3,TOOL_B,CH2,R1,2026-02-22 13:57:00,10.056586156099552,4.153879199235789,21.74361702448225,100.30949345492263,51.98386392704249,1.0042430994583138,0.25742567503544334,1.2855574502340246,0.034065323065613266
W000426,LOT00017,P5,STEP_2,TOOL_B,CH1,R2,2026-02-22 14:31:00,10.669561831597933,5.229337627711955,20.908558907709036,100.04389991699614,48.00500810150811,0.9647672146663401,0.15703065207329686,1.309999847775861,0.007001793153699053
W000427,LOT00017,P3,STEP_4,TOOL_B,CH1,R1,2026-02-22 14:56:00,9.360460356623742,4.910454519566316,20.56342604884824,100.69500991759129,48.74895673524333,1.0487583539870038,0.12961999721753464,1.4147653966747633,0.02959476299888579
W000428,LOT00017,P4,STEP_2,TOOL_C,CH1,R1,2026-02-22 15:08:00,10.739909651635834,5.0185540680140335,21.422493837126286,100.94671659354846,49.72799712894571,0.9761780230837404,0.12766038196587465,1.5318419429111565,-0.02672273118172404
W000429,LOT00017,P1,STEP_3,TOOL_A,CH1,R1,2026-02-22 16:37:00,8.544371007595903,5.1244715071303295,15.146731158337792,103.35584587858953,50.590936718543695,0.8259562850891692,0.23468298172924168,1.2939032393839365,0.0313270990782018
W000430,LOT00017,P5,STEP_1,TOOL_A,CH3,R3,2026-02-22 17:50:00,9.487932454281365,5.599364502638301,24.17810316655765,101.42954398968153,49.350913363288015,1.0819299513722647,0.23829325632485918,1.5285064999190738,0.051106408415967954
W000431,LOT00017,P4,STEP_1,TOOL_A,CH1,R3,2026-02-22 17:56:00,8.841725760573947,5.48889648177301,23.179459689426796,99.46637021597088,52.45717379800319,0.9765598120424355,0.2624277278725802,1.4116852407031866,0.08769944538786162
W000432,LOT00017,P2,STEP_4,TOOL_B,CH1,R3,2026-02-22 18:56:00,9.495026678130532,4.625128629656352,20.43427150371858,97.48023562752691,50.590572427202304,0.853264722425515,0.13695133416938715,1.2753666230455907,0.04069275899713493
W000433,LOT00017,P2,STEP_2,TOOL_B,CH2,R3,2026-02-22 20:53:00,11.350470040231071,4.970694016155165,17.17398709918247,98.58267244651888,50.151315927399736,0.9491717734744402,0.18843939279544003,1.541517869918253,0.019239482366643645
W000434,LOT00017,P4,STEP_2,TOOL_B,CH1,R3,2026-02-22 20:55:00,9.437674110696303,4.775739303571394,22.42070086498589,100.78349830863709,50.52027231824634,0.978833984749964,0.3213649703819743,1.4881686444572955,-0.068994189023854
W000435,LOT00017,P1,STEP_3,TOOL_C,CH3,R3,2026-02-22 22:25:00,10.718256125474085,4.159077015546701,18.61224700187058,97.88178778635302,51.4658118619234,1.0011832518237234,0.18488416925055068,1.6003159547385546,-0.005326261461937392
W000436,LOT00017,P5,STEP_1,TOOL_B,CH3,R1,2026-02-22 22:45:00,11.467265182057039,4.945314746199455,21.06768203314987,102.83763126614386,50.48154978628203,1.0023844997277525,0.1718295683531381,1.2830458809636565,-0.07113307195189189
W000437,LOT00017,P2,STEP_3,TOOL_A,CH3,R3,2026-02-22 22:49:00,10.072422686396681,5.922377213779548,17.43418879642907,101.29016542201856,46.380966333701835,1.1369019745094522,0.19894951397614663,1.6901753231313839,-0.04094379348671774
W000438,LOT00017,P1,STEP_2,TOOL_B,CH2,R3,2026-02-22 22:50:00,10.99376710505628,4.1439783031251265,24.452813797946245,103.43058226017104,52.179017728057744,0.8711459510867599,0.22649753867744607,1.3227666621782168,0.09775291626668442
W000439,LOT00017,P2,STEP_1,TOOL_B,CH2,R1,2026-02-22 23:22:00,10.631085958138675,4.9879691031699664,17.11556647578276,98.08354233709892,50.2393504161522,0.9847855827099892,0.22566166105013555,1.4566382935953297,-0.05115167556257188
W000440,LOT00017,P5,STEP_2,TOOL_B,CH2,R1,2026-02-23 00:10:00,10.066436930583532,4.971930927295162,20.137972140633003,97.50679700605525,51.36970561444349,0.912103615742293,0.16927843888140612,1.5473862359832524,-0.11712963022126446
W000441,LOT00017,P2,STEP_2,TOOL_B,CH1,R3,2026-02-23 01:28:00,10.85031558931693,5.14386773588216,15.755625570977013,103.408171678803,49.18811294793368,1.1256168251243355,0.17074823553245724,1.5866318408852593,0.040658309721307455
W000442,LOT00017,P3,STEP_1,TOOL_C,CH2,R3,2026-02-23 02:59:00,11.739938089991854,4.5186375213030345,19.917555095607355,100.38986187000266,46.34656690782619,0.9438545893594373,0.1851769970915976,1.4930442377636064,-0.03365335341771269
W000443,LOT00017,P5,STEP_3,TOOL_A,CH3,R1,2026-02-23 03:44:00,9.312731087491446,4.2874447046000235,19.14942958972345,99.39244861329433,45.442180760251325,0.9656170162485604,0.16349566781145863,1.3638224728665567,0.038400374720994716
W000444,LOT00017,P1,STEP_3,TOOL_A,CH1,R1,2026-02-23 04:32:00,9.040799099823925,4.310701171602687,22.274366787811932,102.09598148695719,48.11126442128446,1.1049695365361378,0.13826184618374798,1.6085805521583088,-0.058506501417991554
W000445,LOT00017,P4,STEP_2,TOOL_B,CH1,R2,2026-02-23 04:57:00,9.032085454344656,5.66546687916574,19.14924113681627,101.98434771593718,51.034588473715104,1.132477482244387,0.2903975759316738,1.473352807980094,-0.021295686637124934
W000446,LOT00017,P2,STEP_4,TOOL_A,CH2,R1,2026-02-23 05:13:00,11.094427969736554,4.5086570128190715,22.27724716569266,96.23270878980013,52.595781909928554,1.1472623537880449,0.17965376928871526,1.6415312515517297,0.05979407388094907
W000447,LOT00017,P4,STEP_3,TOOL_A,CH2,R3,2026-02-23 06:26:00,11.179367623128353,4.750218904173414,17.951758864822658,104.15393536925826,50.603942450551834,0.8356886904341598,0.18248784135616722,1.3742295443163375,-0.06610101174891571
W000448,LOT00017,P1,STEP_4,TOOL_B,CH3,R2,2026-02-23 07:12:00,9.462963066666065,6.0523162993064865,19.436076793910512,98.76877916975388,47.89554518125167,1.0482914102688043,0.18404566981086892,1.6589288564573144,-0.008463299092210632
W000449,LOT00017,P1,STEP_1,TOOL_B,CH3,R1,2026-02-23 07:33:00,7.8639864505606525,4.632872171611772,19.476175804158988,105.10005414322572,48.4317517127127,1.0270116944671694,0.19597449998286876,1.4452223086255054,0.01456521914147398
W000450,LOT00018,P4,STEP_4,TOOL_B,CH3,R3,2026-02-23 08:37:00,9.375243260076916,5.171199798975463,20.991176511265834,95.99935415930901,52.72156619730235,0.9948773854453286,0.22173798847636406,1.441980979559412,-0.03596175488569166
W000451,LOT00018,P5,STEP_2,TOOL_A,CH2,R3,2026-02-23 10:14:00,10.497854177806996,5.5319058383127535,20.736748852814113,100.95219664744093,47.3784382589169,1.0066568111099021,0.1767404098170801,1.4422446534085789,0.012098510392907642
W000452,LOT00018,P5,STEP_3,TOOL_C,CH3,R3,2026-02-23 10:19:00,9.883276861017166,5.507860093489621,21.444450309846722,99.44313639718457,54.20354576302873,1.1285773938958368,0.2569676764690752,1.6031763721912715,0.0007823847101991891
W000453,LOT00018,P4,STEP_4,TOOL_B,CH1,R3,2026-02-23 10:38:00,10.230347746755367,4.33421182147816,20.533661206579477,94.07429597069745,53.75207505164926,1.1038589227044617,0.229890793961991,1.5074682984034509,0.02672714024631015
W000454,LOT00018,P3,STEP_2,TOOL_A,CH2,R1,2026-02-23 11:52:00,9.376655581724403,4.64332377614925,21.32262965322623,101.97462393415499,54.26944413973977,1.0896913226656002,0.19045506946878912,1.3739694846881694,0.09210976189792208
W000455,LOT00018,P1,STEP_2,TOOL_A,CH1,R3,2026-02-23 12:05:00,11.014089124709765,5.151181988125993,18.204272142613725,94.22818891976499,50.76140297496889,1.0206914198482457,0.1666882688251785,1.4164201936772023,0.1337605481495427
W000456,LOT00018,P2,STEP_1,TOOL_A,CH3,R3,2026-02-23 12:16:00,10.443191801754637,5.964508728691646,20.77759733376247,99.12499941709892,49.31695036480301,1.2270590778416393,0.25424632679969417,1.7221628762779324,0.02316645577057162
W000457,LOT00018,P4,STEP_3,TOOL_B,CH2,R3,2026-02-23 12:58:00,10.636463472363802,4.619244670679402,23.216411854891362,103.31282643314856,50.71269253230307,0.9599377156012023,0.1918978906129322,1.4451276410613625,-0.005519709901969435
W000458,LOT00018,P2,STEP_4,TOOL_B,CH2,R1,2026-02-23 13:17:00,10.259065683026682,4.753193507944461,16.640014465224805,98.40989206811489,51.817169902103885,0.8384038583075578,0.1378624374822995,1.3936158005843184,0.02204594114647375
W000459,LOT00018,P3,STEP_2,TOOL_B,CH1,R2,2026-02-23 13:17:00,10.424368163610843,5.209787210700502,20.978015909937856,97.28879754545343,48.69844818841936,0.9734755985146402,0.2510532261647291,1.5576949982303276,-0.011612112244539657
W000460,LOT00018,P1,STEP_1,TOOL_B,CH3,R3,2026-02-23 13:27:00,10.458571688180962,5.309829113674188,21.353559555876235,102.40106941168602,47.797593524347675,1.0057737744855668,0.16368357757933935,1.4608185747449427,-0.07936912206115115
W000461,LOT00018,P3,STEP_2,TOOL_C,CH2,R1,2026-02-23 14:08:00,8.971925371864218,5.340127002151369,22.922372754943368,99.2514458484118,49.432127011938675,1.1303184097717855,0.24342503879166374,1.4717444787207157,-0.002329523660414868
W000462,LOT00018,P2,STEP_2,TOOL_C,CH3,R2,2026-02-23 15:53:00,10.473063095375128,4.5768220675826,21.45209386658042,98.78482091593054,48.45538444493527,0.9489021936483863,0.07428661648935417,1.4892241247016123,0.054105852927570065
W000463,LOT00018,P1,STEP_4,TOOL_B,CH2,R3,2026-02-23 16:59:00,10.79150817194652,4.733975931532798,20.200631884317417,103.82497743150797,52.48177295730072,1.0491230074029074,0.18156687443796168,1.5481420982375436,-0.07323735651363027
W000464,LOT00018,P1,STEP_1,TOOL_C,CH1,R3,2026-02-23 17:01:00,11.155141466194843,5.107750599900984,20.860146391020077,96.49816379453627,48.76714097254137,0.8522755725620927,0.25799843003680234,1.3264312864680456,-0.04922949416820095
W000465,LOT00018,P3,STEP_2,TOOL_C,CH2,R2,2026-02-23 17:48:00,10.316107148283713,5.6311556563141405,18.529924330877318,98.62117823358874,50.191282933194685,1.1081417902930697,0.20025653650481254,1.7301842946708978,-0.029097592217861307
W000466,LOT00018,P2,STEP_3,TOOL_C,CH2,R3,2026-02-23 18:12:00,9.134749481268463,4.880757958940786,19.22406385528451,102.59934103320931,51.96608104121569,1.006831941445591,0.22990676438200577,1.5518867381459074,0.01861719283725707
W000467,LOT00018,P1,STEP_1,TOOL_A,CH1,R3,2026-02-23 19:05:00,9.188682670425997,4.98884904995809,17.32859432059601,96.30415793347144,52.55968462069168,0.9719443928492465,0.15490346316413645,1.4842343259365254,0.1188499633508396
W000468,LOT00018,P3,STEP_4,TOOL_B,CH1,R3,2026-02-23 19:32:00,9.464851918747069,4.487035781430295,22.974059028688448,105.32604147920858,50.417118563709444,1.213165242408996,0.21738526134062588,1.7295536614465574,-0.04046580801339045
W000469,LOT00018,P1,STEP_4,TOOL_B,CH3,R1,2026-02-23 19:36:00,10.189463908136524,5.931613415946122,20.90031463790169,99.34945754479968,50.768592473226505,1.1069907079610106,0.20018761334953036,1.6919613232043242,0.0045607582094293
W000470,LOT00018,P1,STEP_2,TOOL_A,CH2,R1,2026-02-23 19:37:00,9.877763898692407,5.077131473570855,18.167775079350772,102.62358214423709,47.96601874499305,0.8960158121457144,0.212166703253434,1.3270605189145799,0.00028893326281401405
W000471,LOT00018,P1,STEP_3,TOOL_A,CH2,R1,2026-02-23 19:43:00,8.876267934369086,5.538877389778371,20.54271392532517,102.61730553406763,52.04611329384781,0.9890608225343975,0.3019639952078343,1.4010388832679568,-0.01506229500795224
W000472,LOT00018,P3,STEP_4,TOOL_B,CH2,R2,2026-02-23 19:43:00,8.77027996568495,5.0149486040338,22.318695419988664,99.54313622811272,52.527046484594536,1.273631954000432,0.2652294818377988,1.7502184541588117,-0.0023851356708520827
W000473,LOT00018,P5,STEP_3,TOOL_B,CH3,R2,2026-02-23 19:46:00,7.851478225093317,5.042633532621706,21.98558465090877,98.56296366446033,46.25929385516176,1.1978816786541229,0.23959966725651377,1.5800880963113193,-0.023236862184166124
W000474,LOT00018,P2,STEP_1,TOOL_C,CH1,R1,2026-02-23 19:48:00,6.98052507613199,4.2498455545739695,18.144722773667198,99.8711063141374,53.52589164107124,1.0922963130284198,0.24023095704525008,1.587754416811863,0.13714887765369635
W000475,LOT00019,P2,STEP_1,TOOL_C,CH2,R3,2026-02-23 19:48:00,9.968218177045074,3.9246190651537165,13.732322368240904,102.13805274247113,48.59868106625937,0.8152951863046121,0.15454220690149384,1.3249903109225087,0.037483760221189266
W000476,LOT00019,P2,STEP_2,TOOL_A,CH1,R1,2026-02-23 20:33:00,12.420230375142856,5.62595260591798,20.79077216979276,97.04072546811743,51.18926177627055,1.133215027198006,0.17643854568043993,1.6263348501827783,-0.022807206862428257
W000477,LOT00019,P2,STEP_1,TOOL_C,CH1,R3,2026-02-23 21:15:00,11.896779523791427,5.03902910713121,18.226260736323532,96.39022423380669,50.15512344963177,0.9364814837231726,0.12337091308456688,1.4003397153153736,0.05917909634220217
W000478,LOT00019,P4,STEP_2,TOOL_B,CH1,R2,2026-02-23 21:15:00,9.07176858787703,5.1032140614933095,21.244655011961,104.45260816526087,49.879248307778845,1.1323517934180016,0.1365207318809431,1.7976528353105392,0.012834602895710418
W000479,LOT00019,P2,STEP_3,TOOL_B,CH2,R3,2026-02-23 21:33:00,10.24990329739061,4.375473123899795,21.900540776672482,97.79543478870131,49.58696404344627,0.9277331514445081,0.15567330876710825,1.521799265478774,0.0028973712738151556
W000480,LOT00019,P4,STEP_3,TOOL_C,CH2,R1,2026-02-23 22:46:00,8.585420489949835,4.548467911103188,22.227266222326765,101.06225164608522,48.01487333595289,1.04888295462297,0.1985437708700071,1.5391689708463603,-0.00910077585305139
W000481,LOT00019,P5,STEP_1,TOOL_B,CH2,R1,2026-02-23 23:15:00,8.637890469141878,5.531151000567492,23.489480971957065,99.39338737330269,51.04765602129596,0.9359717373582344,0.13874956513436015,1.4452745313497046,-0.012501683445004106
W000482,LOT00019,P5,STEP_1,TOOL_A,CH3,R3,2026-02-23 23:39:00,8.75252740236962,5.870071885420718,22.472713836154607,99.52640316632976,49.427910662488635,0.9636719691450548,0.1980414906706491,1.6013064106860138,-0.06099853406286763
W000483,LOT00019,P3,STEP_1,TOOL_A,CH2,R2,2026-02-23 23:45:00,9.674501315558167,4.689362993113724,23.499097657568043,104.29116916416294,47.38115535735122,1.0622196636107955,0.1922985245936786,1.5037642287597004,-0.08368309730682401
W000484,LOT00019,P4,STEP_2,TOOL_B,CH2,R2,2026-02-24 00:26:00,9.867540389788024,5.335741644181528,22.75812068647066,99.74449243672743,47.92999062310193,0.8681101576662148,0.1432885606434451,1.2715503381125837,0.01853699029479578
W000485,LOT00019,P5,STEP_4,TOOL_A,CH3,R1,2026-02-24 01:35:00,10.202701970806858,5.095012466340803,22.932435148044334,98.92952161534637,47.41510747261723,1.237241803407957,0.27627934322652214,1.7599315281385155,-0.009604113204725526
W000486,LOT00019,P4,STEP_2,TOOL_A,CH2,R3,2026-02-24 03:10:00,10.713216389704284,4.939735529961137,19.918263721404454,99.19085309117533,48.95081889939596,0.897277853278796,0.1337737149178927,1.438668423125544,0.043871587485523375
W000487,LOT00019,P2,STEP_2,TOOL_C,CH3,R1,2026-02-24 04:15:00,9.763119076604841,5.92597951008916,17.421347137535246,98.48962474276749,50.97019861686472,0.891684977394428,0.2558662406882776,1.4405355341997543,-0.044495110644356343
W000488,LOT00019,P1,STEP_3,TOOL_A,CH1,R3,2026-02-24 04:26:00,10.036201970662628,4.773399176988624,24.964540508964824,97.98972792212487,48.57776389880224,1.0625133767928623,0.087286188906055,1.6452911113046713,-0.05489717727328111
W000489,LOT00019,P1,STEP_1,TOOL_A,CH3,R2,2026-02-24 10:16:00,8.90618749330979,5.620356318508743,20.12590587043204,98.50165941125236,51.950883113473246,1.129194113662257,0.1928883393213297,1.5559363787080187,0.038808951468097076
W000490,LOT00019,P5,STEP_1,TOOL_B,CH3,R1,2026-02-24 10:19:00,8.605502975742818,5.190711658521025,22.45741612794847,104.98963033866585,49.761571041165276,0.9676297233417752,0.14011875834795226,1.3267847550746548,-0.014766922124541499
W000491,LOT00019,P3,STEP_1,TOOL_A,CH2,R2,2026-02-24 10:26:00,8.40102765395169,4.991555338817591,18.899450337951556,102.13446648118128,49.42119015631726,0.8928530782578897,0.1672772641202504,1.334396342454194,0.04278669026760605
W000492,LOT00019,P2,STEP_3,TOOL_A,CH1,R2,2026-02-24 10:52:00,10.749247801128227,5.6860085865165395,21.92784488509128,98.96441035342099,50.03353086059214,0.9077621091312221,0.2905077227768288,1.465946235398405,0.0016730690170525843
W000493,LOT00019,P2,STEP_2,TOOL_C,CH2,R2,2026-02-24 11:51:00,9.762092151911757,5.145067249211514,15.110073349920068,102.94496690385647,52.79030986351265,0.8969980429001012,0.18265161939683236,1.30480837485317,0.09387614459349061
W000494,LOT00019,P2,STEP_3,TOOL_B,CH3,R3,2026-02-24 12:18:00,8.228879737175596,4.951786235043859,19.179113217998093,95.23841859583789,47.25732261611539,1.0308179630198677,0.14477256014657047,1.337434458371241,0.037787061874643556
W000495,LOT00019,P5,STEP_3,TOOL_C,CH2,R2,2026-02-24 12:20:00,9.88691104731639,5.689721086491017,19.803177833215422,104.127035055147,53.312733942838285,0.9930013879916819,0.2243817933681628,1.507428332778025,0.020487387828693793
