wafer_id,eds_item_001_fail_rate,eds_item_002_fail_rate,eds_item_003_fail_rate,total_fail_rate,yield
W000580,0.029327934721349317,0.024566781559274248,0.024566781559274248,0.0875950609584463,0.9124049390415537
W000581,0.022336381343569394,0.019601292816646895,0.019601292816646895,0.06074155261015698,0.939258447389843
W000582,0.01691702773934547,0.012592157831516657,0.012592157831516657,0.027285659065412096,0.9727143409345879
W000583,0.023286766735013113,0.02161762950473826,0.043125853536623966,0.09126550878585185,0.9087344912141482
W000584,0.01343175149506352,0.013090913293590484,0.013090913293590484,0.025795404669425454,0.9742045953305746
W000585,0.048291696298013775,0.029082940589068122,0.029082940589068122,0.12462345865428627,0.8753765413457137
W000586,0.02669575446446672,0.018189295228548126,0.018189295228548126,0.05945293537865922,0.9405470646213407
W000587,0.026461372885599226,0.019741297407595854,0.019741297407595854,0.06542656251598264,0.9345734374840173
W000588,0.02719972483325543,0.016619871263675683,0.016619871263675683,0.05367920988795817,0.9463207901120418
W000589,0.04672432595899698,0.10196145870619322,0.02169583681404983,0.1737732951073397,0.8262267048926604
W000590,0.023214339667513455,0.022271827418321614,0.022271827418321614,0.07695521107357242,0.9230447889264276
W000591,0.01684028051295237,0.016606486226419533,0.016606486226419533,0.0432662254186305,0.9567337745813695
W000592,0.041385622572527016,0.02226531915596048,0.02226531915596048,0.09320573358294046,0.9067942664170595
W000593,0.03225036733048801,0.02033863110901317,0.02033863110901317,0.07360489176654068,0.9263951082334593
W000594,0.07461022394392662,0.019520655227580758,0.019520655227580758,0.11269284485424966,0.8873071551457503
W000595,0.016544629707538734,0.01624231231461474,0.01624231231461474,0.04151387896599769,0.9584861210340023
W000596,0.032536227573078655,0.03157194147316402,0.03157194147316402,0.11882399346573473,0.8811760065342653
W000597,0.045520297503775085,0.025913959327719855,0.025913959327719855,0.11327347934402517,0.8867265206559748
W000598,0.028494026354640704,0.023641814920593956,0.023641814920593956,0.08306128603701653,0.9169387139629834
W000599,0.025772923314879702,0.025632419650927114,0.025632419650927114,0.08830260191858814,0.9116973980814118
W000600,0.02574102016972831,0.021499542169305635,0.021499542169305635,0.07173918884695085,0.9282608111530491
W000601,0.03239350309290578,0.0182533390051124,0.0182533390051124,0.06540685911335538,0.9345931408866446
W000602,0.0074177206521147815,0.006784673972756946,0.007848727152847824,0.0,1.0
W000603,0.014836534466232613,0.013905066398240292,0.013905066398240292,0.03045680005919378,0.9695431999408062
W000604,0.030840364812937844,0.030825127469542826,0.030825127469542826,0.11414087469110915,0.8858591253088909
W000605,0.02920299662152042,0.025801005424947246,0.025801005424947246,0.0924070183213094,0.9075929816786906
W000606,0.033992199895094805,0.02101159334708157,0.02101159334708157,0.07803857328342108,0.9219614267165789
W000607,0.05212462149849355,0.01211231739332488,0.01211231739332488,0.060573891071793076,0.9394261089282069
W000608,0.03550251694774489,0.02317387838039688,0.02317387838039688,0.0881980304693324,0.9118019695306676
W000609,0.024545618023372462,0.01860977876646212,0.01860977876646212,0.05898473308922095,0.9410152669107791
W000610,0.10065430420439497,0.10478823667333481,0.02348978957137669,0.23591190959185984,0.7640880904081402
W000611,0.0189108045115262,0.014440411866056838,0.014440411866056838,0.041015102021173866,0.9589848979788261
W000612,0.05442019167526655,0.017550254161000416,0.017550254161000416,0.08462120831926821,0.9153787916807318
W000613,0.02718147153289742,0.024425564369293613,0.024425564369293613,0.08488372901007186,0.9151162709899281
W000614,0.044353351057005774,0.029639062756765644,0.029639062756765644,0.12290960208406834,0.8770903979159317
W000615,0.01717268282229613,0.016707799654752994,0.016707799654752994,0.04400388144130811,0.9559961185586919
W000616,0.020460101135850367,0.015001939848370225,0.015001939848370225,0.04046786052933127,0.9595321394706687
W000617,0.06342518239427966,0.025114430270662416,0.025114430270662416,0.12388290347692932,0.8761170965230707
W000618,0.014373704476979731,0.013700407384268403,0.013700407384268403,0.02917533401405334,0.9708246659859466
W000619,0.016695343065375175,0.014059868137418045,0.027587050939270764,0.046461998416900074,0.9535380015830999
W000620,0.046326827120458665,0.02132967771272882,0.02132967771272882,0.09164553797137394,0.908354462028626
W000621,0.031885841899398186,0.030428427228249535,0.030428427228249535,0.11451515671417235,0.8854848432858277
W000622,0.030816686508873585,0.015756068077762028,0.03241961725753888,0.07068309845941431,0.9293169015405857
W000623,0.02086869867882825,0.018151220382741334,0.03415836181451625,0.0694807216415685,0.9305192783584315
W000624,0.04175891393002149,0.020556518399578397,0.020556518399578397,0.0863760458366797,0.9136239541633203
W000625,0.021410862364373527,0.017636414939825044,0.017636414939825044,0.0519565221236737,0.9480434778763263
W000626,0.01870412089853962,0.01116582744613457,0.01116582744613457,0.0233674306830779,0.9766325693169221
W000627,0.024480982053879365,0.024009785867540125,0.024009785867540125,0.08542606029555996,0.91457393970444
W000628,0.022054606584983514,0.02093162517151518,0.02471499780421061,0.06956447990373966,0.9304355200962603
W000629,0.023752608918385442,0.02183432723323431,0.02183432723323431,0.07108991785132268,0.9289100821486773
W000630,0.05206016119771207,0.019291480688763855,0.019291480688763855,0.08922608395276749,0.9107739160472326
W000631,0.03215758810601615,0.027565876214335726,0.027565876214335726,0.10242109296335904,0.897578907036641
W000632,0.03677605348594193,0.017477306371773523,0.017477306371773523,0.06699203329047783,0.9330079667095221
W000633,0.01571131528105332,0.014614748567943241,0.014614748567943241,0.03417030955282628,0.9658296904471737
W000634,0.0285534013818954,0.028318534629400878,0.028318534629400878,0.10182753989949891,0.8981724601005011
W000635,0.009204377148681877,0.009006902574445726,0.009006902574445726,0.005231987446464779,0.9947680125535352
W000636,0.06843252199225251,0.019231009522897996,0.019231009522897996,0.1053565600838445,0.8946434399161555
W000637,0.019623249666585258,0.019622462050908226,0.030474506699615645,0.06896514251892558,0.9310348574810744
W000638,0.032513348139600336,0.01942723841974729,0.01942723841974729,0.07022230181858949,0.9297776981814105
W000639,0.014725775752033512,0.012243940913783901,0.012243940913783901,0.02370153940716911,0.9762984605928309
W000640,0.014328856421249841,0.01407477517876243,0.01407477517876243,0.03062795713629956,0.9693720428637005
W000641,0.024791527549801462,0.024789951841226628,0.024789951841226628,0.08819572322861605,0.911804276771384
W000642,0.03371865204465441,0.026926700986241194,0.026926700986241194,0.10142545598961919,0.8985745440103808
W000643,0.018835894073441637,0.017913449170897777,0.030328205153820106,0.06290444673995507,0.9370955532600449
W000644,0.024146076987667752,0.015346681405866217,0.025256356280321735,0.055442477485588136,0.9445575225144118
W000645,0.016706514536917266,0.011076044791491118,0.011076044791491118,0.021010693702881732,0.9789893062971182
W000646,0.024702848909284196,0.02470284883001907,0.02470284883001907,0.08351424422936048,0.9164857557706395
W000647,0.029337532900805055,0.024998233980032678,0.024998233980032678,0.09132220319758448,0.9086777968024156
W000648,0.014492414048815844,0.005946039294741362,0.005946039294741362,0.0,1.0
W000649,0.021000168601525853,0.00788044103840007,0.00788044103840007,0.012521932755126135,0.9874780672448739
W000650,0.020982974796700804,0.020684087821129852,0.020684087821129852,0.0637193260812202,0.9362806739187798
W000651,0.02179368239076688,0.021330905218190206,0.057543833116383496,0.10333023116172098,0.896669768838279
W000652,0.05997308498786992,0.017613361082667534,0.017613361082667534,0.09042652931854005,0.90957347068146
W000653,0.02207834218448414,0.019835254732184476,0.019835254732184476,0.06141936111322204,0.938580638886778
W000654,0.020144613864135977,0.018763804626768937,0.018763804626768937,0.055199832371211725,0.9448001676287883
W000655,0.0488740879271659,0.02013214059938254,0.02013214059938254,0.08940265032469606,0.9105973496753039
W000656,0.01817754435767499,0.015495452598210575,0.07913793931470536,0.10728736582737874,0.8927126341726213
W000657,0.030469939707683826,0.01993874216403028,0.01993874216403028,0.07022490836380495,0.9297750916361951
W000658,0.03376571340368331,0.10023524797208543,0.016628165556904523,0.14388545804648228,0.8561145419535177
W000659,0.016218640052050672,0.016211445589320146,0.016211445589320146,0.04106442240933125,0.9589355775906687
W000660,0.025567755676500187,0.010665536911914417,0.03317186836900658,0.05073623478125003,0.94926376521875
W000661,0.027915737193312803,0.019122295077856327,0.019122295077856327,0.0644049175047381,0.9355950824952619
W000662,0.031500969810827624,0.02401486783395636,0.02401486783395636,0.08756044114665307,0.9124395588533469
W000663,0.0253162621665585,0.01837207553193793,0.01837207553193793,0.05880456429431022,0.9411954357056898
W000664,0.019287038784606778,0.018232584305981153,0.03362820433008529,0.06761299603263551,0.9323870039673645
W000665,0.02735904982559123,0.026278595667878418,0.026278595667878418,0.09247343249710491,0.9075265675028951
W000666,0.03485269334160675,0.025124912022276118,0.04154163076692964,0.11176906017536475,0.8882309398246353
W000667,0.06384338857159903,0.02867291360408463,0.02867291360408463,0.13853504298793756,0.8614649570120625
W000668,0.03411420350172507,0.031285426124127616,0.031285426124127616,0.11925590799823554,0.8807440920017644
W000669,0.022238861594715033,0.020297435901474925,0.020297435901474925,0.06342860520061473,0.9365713947993852
W000670,0.0159186113114234,0.014214162165516771,0.014214162165516771,0.032775259973490484,0.9672247400265095
W000671,0.01758439331527276,0.0173943074528148,0.0173943074528148,0.047161623126531965,0.9528383768734681
W000672,0.02356576258613708,0.022865010255933207,0.022865010255933207,0.0750258036098699,0.9249741963901301
W000673,0.028099780491030603,0.02720052622808631,0.02720052622808631,0.09690188540337584,0.9030981145966241
W000674,0.018779562516164583,0.014755686500378017,0.014755686500378017,0.03780230851767666,0.9621976914823234
W000675,0.028206479586388448,0.021276391172793382,0.021276391172793382,0.07331204427756198,0.926687955722438
W000676,0.039036354689860546,0.016035691132616603,0.016035691132616603,0.06317911922032697,0.9368208807796731
W000677,0.019606322943679075,0.019266728622218225,0.019266728622218225,0.056673237432551975,0.9433267625674481
W000678,0.05149183456283295,0.019191932987025883,0.041270758790105264,0.11033839231401586,0.8896616076859841
W000679,0.02370081728207009,0.021905930895280097,0.021905930895280097,0.07132454086319047,0.9286754591368095
W000680,0.032754370759694534,0.030161627928802073,0.04570347999508625,0.128942734541187,0.871057265458813
W000681,0.025877100612256766,0.022375441382517333,0.040426909561331346,0.09343033432114012,0.9065696656788599
W000682,0.05916534007606917,0.01785083298939182,0.01785083298939182,0.09056867203363644,0.9094313279663635
W000683,0.05680956288679063,0.017025645317150607,0.017025645317150607,0.08491214415539305,0.915087855844607
W000684,0.07541333364236393,0.019045788060484063,0.019045788060484063,0.11402509844173343,0.8859749015582665
W000685,0.01618479263954099,0.015641552341557393,0.015641552341557393,0.03875100200577056,0.9612489979942295
W000686,0.02190795301359799,0.02069824421965172,0.02069824421965172,0.06470092989220487,0.9352990701077951
W000687,0.027961323440899633,0.007943823098437797,0.007943823098437797,0.019736615834650816,0.9802633841653492
W000688,0.029903431904131954,0.01894403105865073,0.01894403105865073,0.06567955613873488,0.9343204438612651
W000689,0.019374211386766486,0.019339956746755486,0.019339956746755486,0.057127211803255286,0.9428727881967447
W000690,0.014457463001554174,0.014196745752795701,0.014196745752795701,0.031244446012736973,0.968755553987263
W000691,0.05371151176867882,0.018089286049106486,0.018089286049106486,0.08606865596510477,0.9139313440348953
W000692,0.025605240464351593,0.025599577580858703,0.025599577580858703,0.0880035507877864,0.9119964492122136
W000693,0.03398533062970316,0.025960246772183015,0.03324985357526272,0.10511592452151493,0.894884075478485
W000694,0.017892584012356428,0.017334308076498453,0.0578534712417968,0.08774897948364858,0.9122510205163514
W000695,0.034156469017647996,0.022617426675824753,0.022617426675824753,0.08462617572094701,0.915373824279053
W000696,0.024234109084535528,0.0125074895514793,0.0125074895514793,0.03426406729045273,0.9657359327095473
W000697,0.022013144250616117,0.018519206735640642,0.018519206735640642,0.056089971193178684,0.9439100288068213
W000698,0.04988813823531412,0.02115402829244423,0.02115402829244423,0.09450425140509104,0.905495748594909
W000699,0.02784574483098804,0.02763463856440577,0.02763463856440577,0.09838429908861113,0.9016157009113889
W000700,0.025964016047973538,0.025964015399001925,0.025964015399001925,0.08982007764398124,0.9101799223560187
W000701,0.02114262055635385,0.10575384512065909,0.021044647732074536,0.15003040887323654,0.8499695911267635
W000702,0.015451806532165099,0.01544239130076203,0.01544239130076203,0.03722137173521321,0.9627786282647868
W000703,0.09596859327833945,0.02679257854026195,0.02679257854026195,0.16313890743938728,0.8368610925606127
W000704,0.018853191584638593,0.018298558948755633,0.018298558948755633,0.05453312447260944,0.9454668755273905
W000705,0.04084594572933795,0.022242445953733342,0.05526549167087317,0.12283877526141114,0.8771612247385888
W000706,0.04583704067645036,0.019387362513436764,0.019387362513436764,0.08338649073019741,0.9166135092698026
W000707,0.05838996922241631,0.02996121067270118,0.02996121067270118,0.13823481191322104,0.8617651880867789
W000708,0.026011647031012778,0.016949781143029544,0.016949781143029544,0.05381077160313095,0.946189228396869
W000709,0.025726872203997317,0.024581270142609773,0.024581270142609773,0.08405195277443642,0.9159480472255636
W000710,0.02781288750733595,0.01956797625638175,0.01956797625638175,0.06608479253286295,0.9339152074671371
W000711,0.025954488546003632,0.022845522816168577,0.022845522816168577,0.07733657981067794,0.922663420189322
W000712,0.062053353043056855,0.028100061089883187,0.028100061089883187,0.1344535974025896,0.8655464025974104
W000713,0.016252903141366428,0.009977136149275867,0.009977136149275867,0.0161614477384699,0.98383855226153
W000714,0.07754194264388693,0.019673052553448818,0.04376144300808774,0.14032254331232114,0.8596774566876788
W000715,0.024181754264573207,0.01552967553281431,0.01552967553281431,0.04630045639583044,0.9536995436041695
W000716,0.04184274913434916,0.022228659421815,0.022228659421815,0.09075738682160917,0.9092426131783908
W000717,0.05267083600752005,0.023456653354958747,0.023456653354958747,0.10649744942735505,0.8935025505726449
W000718,0.02842928035644977,0.017647614577164124,0.017647614577164124,0.059019738665106264,0.9409802613348938
W000719,0.03305275621833201,0.017389741193273474,0.017389741193273474,0.06261172099142591,0.9373882790085741
W000720,0.021019121118870887,0.02101903503096537,0.03211872555686469,0.0761949517686317,0.9238050482313683
W000721,0.052691421284250514,0.013633977369927467,0.013633977369927467,0.06722733076396038,0.9327726692360396
W000722,0.021673862265538118,0.021666088740786862,0.021666088740786862,0.06833821722868558,0.9316617827713144
W000723,0.02111812277125051,0.015911450112280068,0.015911450112280068,0.04476392322037078,0.9552360767796292
W000724,0.023680680920032737,0.02366824115113087,0.03483872095045567,0.08952412532388102,0.910475874676119
W000725,0.01419928497382958,0.01341059571794227,0.01341059571794227,0.027841667845598665,0.9721583321544013
W000726,0.02744801238802495,0.017163658417401268,0.017163658417401268,0.05610264605763002,0.94389735394237
W000727,0.028382596301300148,0.016244313717033908,0.07094948088438872,0.11243209836933514,0.8875679016306649
W000728,0.05229710929348611,0.018509209670119018,0.018509209670119018,0.08633394797396218,0.9136660520260378
W000729,0.06586213619431706,0.026881700311728148,0.026881700311728148,0.13338893744122965,0.8666110625587704
W000730,0.02425226047641267,0.024229837534620432,0.024229837534620432,0.0811716106148944,0.9188283893851056
W000731,0.019057181229371,0.017601578616939968,0.017601578616939968,0.04946349569713086,0.9505365043028692
W000732,0.029279774996454157,0.017597233601835783,0.017597233601835783,0.05966870940379729,0.9403312905962027
W000733,0.029223166476687316,0.02442656724900074,0.02442656724900074,0.08692943547269026,0.9130705645273097
W000734,0.048763165657814356,0.014180215242960576,0.025801473051744628,0.0791519208014717,0.9208480791985283
W000735,0.04199314648718915,0.020111909483831302,0.020111909483831302,0.09082512352323967,0.9091748764767603
W000736,0.020150826820406458,0.01697118306357387,0.01697118306357387,0.04803555907470194,0.9519644409252981
W000737,0.022047005741545375,0.01914155596088448,0.01914155596088448,0.0586132295850833,0.9413867704149167
W000738,0.02798443898150729,0.024045539606192903,0.024045539606192903,0.08569426969924304,0.9143057303007569
W000739,0.04045660627622569,0.016653742713971794,0.016653742713971794,0.06707157713211287,0.9329284228678871
W000740,0.06632444181508018,0.02487074021215403,0.02487074021215403,0.1258074026636963,0.8741925973363037
W000741,0.031801564547362174,0.030997934591160056,0.030997934591160056,0.11579330291200239,0.8842066970879976
W000742,0.02630532641961028,0.023020045835078242,0.023020045835078242,0.07876603494969936,0.9212339650503006
W000743,0.01965052287016984,0.019579569698366394,0.019579569698366394,0.05796880166363541,0.9420311983363646
W000744,0.030438488485782858,0.025785675757160773,0.02859542483864564,0.09639094059591082,0.9036090594040892
W000745,0.014943361939088667,0.014455773020297939,0.06359415304853305,0.08190483404851553,0.9180951659514844
W000746,0.03211448121420287,0.027605365046442308,0.027605365046442308,0.1025359413999721,0.8974640586000279
W000747,0.016705246937530713,0.016234666391963297,0.016234666391963297,0.04164391250538391,0.9583560874946161
W000748,0.03694291100690672,0.03084047018636479,0.03084047018636479,0.12030479175236589,0.8796952082476341
W000749,0.019590402656451966,0.016414396708506567,0.016414396708506567,0.049560890905716665,0.9504391090942833
W000750,0.024956117569184515,0.02330850923165606,0.02330850923165606,0.07819015449580877,0.9218098455041912
W000751,0.021084133421926957,0.012202127340072682,0.012202127340072682,0.039275611498060845,0.9607243885019392
W000752,0.0202553527197938,0.01893374244585355,0.01893374244585355,0.055990322503208,0.944009677496792
W000753,0.016349710081658964,0.014601532830993049,0.014601532830993049,0.03475584140563116,0.9652441585943689
W000754,0.02339147708167414,0.012792412176308858,0.012792412176308858,0.03456112578690958,0.9654388742130904
W000755,0.03426537931208776,0.02602759604328155,0.02602759604328155,0.09837576348521394,0.9016242365147861
W000756,0.01845200181984202,0.013862228116899099,0.013862228116899099,0.036665290104316385,0.9633347098956836
W000757,0.03748236004183529,0.016324637136919853,0.016324637136919853,0.06278090858951471,0.9372190914104853
W000758,0.01578355376559077,0.015741956600765643,0.015741956600765643,0.03875138016865334,0.9612486198313467
W000759,0.025702263222997214,0.02569831546301122,0.02569831546301122,0.08849552507504209,0.9115044749249579
W000760,0.025394108276373933,0.025087495143907883,0.025087495143907883,0.08574408885200546,0.9142559111479945
W000761,0.04155512543480491,0.026351475435631266,0.026351475435631266,0.10696102717732997,0.89303897282267
W000762,0.02979903987170566,0.016067684029714674,0.016067684029714674,0.05406977599056435,0.9459302240094356
W000763,0.0380521182654127,0.02674800361383526,0.02674800361383526,0.10504413272075375,0.8949558672792463
W000764,0.016079000128432337,0.016025076971414975,0.016025076971414975,0.04017930801409224,0.9598206919859078
W000765,0.024735441810108696,0.016226560484447792,0.016226560484447792,0.04964168374789986,0.9503583162521001
W000766,0.055521029800642406,0.016506362775130512,0.016506362775130512,0.08154648090116447,0.9184535190988355
W000767,0.022408478344713333,0.01668844565847831,0.01668844565847831,0.049162260978626575,0.9508377390213735
W000768,0.02264475770643809,0.019546065490789955,0.019546065490789955,0.0608290196695979,0.9391709803304021
W000769,0.03902677064003429,0.01580653185700438,0.07498266994319731,0.12706312946798365,0.8729368705320164
W000770,0.025197044205578514,0.021157057274010085,0.021157057274010085,0.0758141957490737,0.9241858042509263
W000771,0.028289552363877812,0.006953008043008588,0.006953008043008588,0.01610158453591216,0.9838984154640878
W000772,0.041540698221946476,0.02114072953921424,0.02114072953921424,0.08610361637880343,0.9138963836211966
W000773,0.024985871979508918,0.0145516014510968,0.0145516014510968,0.043192277783896116,0.9568077222161039
W000774,0.019480639459374578,0.016652970531057274,0.016652970531057274,0.04663844313870953,0.9533615568612904
W000775,0.02213472785600218,0.016773695586328335,0.016773695586328335,0.05221774980197122,0.9477822501980288
W000776,0.08796354405682111,0.02471586123518141,0.02471586123518141,0.14682698899754676,0.8531730110024532
W000777,0.029617717060250227,0.022523005332577777,0.022523005332577777,0.07970973839056132,0.9202902616094387
W000778,0.03969409220456538,0.019172289799963178,0.019172289799963178,0.07638325140441808,0.923616748595582
W000779,0.016561528857685793,0.01642382797820248,0.01642382797820248,0.04297752477987384,0.9570224752201262
W000780,0.04059060354820856,0.02391438900186146,0.02391438900186146,0.0962481595556544,0.9037518404443456
W000781,0.02911751919140508,0.028973549982156663,0.028973549982156663,0.10587277987428825,0.8941272201257118
W000782,0.019965016961255595,0.019860026688583395,0.019860026688583395,0.059405123715589175,0.9405948762844109
W000783,0.022187000495849485,0.012008406278207448,0.012008406278207448,0.030220625608679278,0.9697793743913207
W000784,0.018184390523871743,0.016485519603100084,0.016485519603100084,0.044126468936272076,0.955873531063728
W000785,0.03103725717977368,0.022796080736084804,0.022796080736084804,0.08222158012411289,0.9177784198758872
W000786,0.018617030928634433,0.01778643475861671,0.01778643475861671,0.05663989930779279,0.9433601006922072
W000787,0.01864247711577775,0.015706526943818667,0.015706526943818667,0.04250181535335337,0.9574981846466466
W000788,0.015512579844077733,0.015489084429921238,0.015489084429921238,0.03746891756376269,0.9625310824362373
W000789,0.020479055423707808,0.020458392359591734,0.020458392359591734,0.06231262486207474,0.9376873751379252
W000790,0.012610825135798497,0.012330859865569432,0.012330859865569432,0.023880013065727464,0.9761199869342725
W000791,0.03105912841242628,0.01982671596652343,0.01982671596652343,0.07036599227851999,0.92963400772148
W000792,0.020934902833215904,0.020442330291885125,0.020442330291885125,0.0627042240007564,0.9372957759992436
W000793,0.037427969920775024,0.01775239160108346,0.01775239160108346,0.06843753632510886,0.9315624636748912
W000794,0.017410423036565637,0.014785694228529225,0.014785694228529225,0.036553199950682534,0.9634468000493175
W000795,0.02536764783230396,0.025092017938895723,0.025092017938895723,0.09351318244314759,0.9064868175568525
W000796,0.02597265756185467,0.013336098985121139,0.013336098985121139,0.03931705350233923,0.9606829464976607
W000797,0.03903055587129385,0.0208636555716664,0.0208636555716664,0.08248517815795946,0.9175148218420406
W000798,0.051684475660898545,0.023638765727619616,0.023638765727619616,0.10623953857137702,0.893760461428623
W000799,0.02112352731876648,0.02079731171263713,0.04631993253232327,0.08983539498900114,0.9101646050109988
W000800,0.03124400775564252,0.026155907957082055,0.026155907957082055,0.09586763958397074,0.9041323604160293
W000801,0.0354776041529195,0.014323020602341077,0.014323020602341077,0.05396769096969453,0.9460323090303054
W000802,0.017133650389052145,0.016045431865937196,0.016045431865937196,0.04131537785280093,0.9586846221471991
W000803,0.03035602377803786,0.01769383079767263,0.01769383079767263,0.06642326265166679,0.9335767373483332
W000804,0.036717673969675096,0.03645348406810908,0.03645348406810908,0.14802659545608196,0.851973404543918
W000805,0.10837854851019632,0.02253901866110715,0.034393570553548025,0.1703891750470658,0.8296108249529341
W000806,0.023889425960361088,0.023475082689650397,0.023475082689650397,0.08112709154663288,0.9188729084533671
W000807,0.03161729437403813,0.023266748378550948,0.023266748378550948,0.08468428788824192,0.9153157121117581
W000808,0.022057019929258487,0.02039410119545712,0.027982501301441313,0.07147999226737829,0.9285200077326217
W000809,0.028462931437444636,0.025247188764991123,0.025247188764991123,0.09707744098416385,0.9029225590158362
W000810,0.02086451638258197,0.01064847975975551,0.01064847975975551,0.02345843542160401,0.976541564578396
W000811,0.0635386935139908,0.021384874078281216,0.021384874078281216,0.10907818982711566,0.8909218101728843
W000812,0.03148834253752116,0.022141087596180914,0.022141087596180914,0.08005269292224482,0.9199473070777552
W000813,0.025696125465840516,0.0250932431236975,0.0681404907141274,0.1291163455510604,0.8708836544489396
W000814,0.015073199295563597,0.014221590968254583,0.014221590968254583,0.03379658100622605,0.9662034189937739
W000815,0.015033881280338501,0.01458955921902163,0.01458955921902163,0.034634177773009464,0.9653658222269905
W000816,0.03718062805544262,0.01490560682685663,0.01490560682685663,0.05680305536286914,0.9431969446371309
W000817,0.023038344885930134,0.022611602095254573,0.022611602095254573,0.07348475326694842,0.9265152467330515
W000818,0.11466199433775205,0.02268292398678433,0.02268292398678433,0.16539369028488937,0.8346063097151106
W000819,0.07386041407791848,0.015250981111914384,0.015250981111914384,0.094864338525576,0.905135661474424
W000820,0.030114562461526356,0.02957138183915159,0.02957138183915159,0.1084000898181327,0.8915999101818672
W000821,0.022979248984773826,0.021431857238045846,0.021431857238045846,0.07161181694508942,0.9283881830549106
W000822,0.031368390535349656,0.020621029173323594,0.020621029173323594,0.07385250722864403,0.926147492771356
W000823,0.021127863057482817,0.10225198663275022,0.019813375698285028,0.1411169556700913,0.8588830443299087
W000824,0.0288373759693663,0.02465246837260355,0.02465246837260355,0.0874472494597805,0.9125527505402196
W000825,0.024690333952616605,0.02194747124992922,0.02194747124992922,0.07248021895233349,0.9275197810476665
W000826,0.04713281421227122,0.029449258175842537,0.029449258175842537,0.12492984691564137,0.8750701530843586
W000827,0.014715806525438281,0.013930502407316234,0.013930502407316234,0.030437816154703215,0.9695621838452968
W000828,0.0300041569082687,0.012272181086744927,0.012272181086744927,0.0390928812552484,0.9609071187447515
W000829,0.019300584426078182,0.016299707996367284,0.016299707996367284,0.044499416411547324,0.9555005835884527
W000830,0.02736391766769878,0.022766752292185097,0.022766752292185097,0.07843092683643917,0.9215690731635608
W000831,0.035310464633947325,0.017859545770999748,0.02601591625326495,0.07490501820021153,0.9250949817997884
W000832,0.02946036064552797,0.026355138459000595,0.061416493424780276,0.13871536346471158,0.8612846365352884
W000833,0.019332244201708808,0.018032209687066106,0.03602468290190429,0.06945355616481141,0.9305464438351886
W000834,0.026801908244886444,0.02540954176056065,0.02540954176056065,0.08940862665413914,0.9105913733458608
W000835,0.015848437270844885,0.015846192972930512,0.015846192972930512,0.03923320916256694,0.9607667908374331
W000836,0.04912999551520095,0.025915265042361066,0.025915265042361066,0.11832359567646794,0.8816764043235321
W000837,0.029754643545391934,0.026845765975427788,0.026845765975427788,0.09713770744710308,0.902862292552897
W000838,0.017706764782866192,0.017176070540442602,0.017176070540442602,0.0464110469446366,0.9535889530553634
W000839,0.022747922404040905,0.022447808578739764,0.022447808578739764,0.07253915671899996,0.9274608432810001
W000840,0.03716403977053696,0.021338574567151866,0.03361016455216759,0.10026007915725146,0.8997399208427486
W000841,0.05460278023324239,0.0225835349847298,0.0225835349847298,0.10493692017216158,0.8950630798278384
W000842,0.04637327919222645,0.026422184321216936,0.026422184321216936,0.1120620164770942,0.8879379835229058
W000843,0.03516125233569692,0.024866057730627746,0.024866057730627746,0.09462548325820791,0.9053745167417921
W000844,0.022594314449428308,0.022570563846055835,0.022570563846055835,0.07287656983365165,0.9271234301663484
W000845,0.026599343093347157,0.023315261503934728,0.023315261503934728,0.07986038910908606,0.9201396108909139
W000846,0.013656854072752633,0.01365365768926306,0.01365365768926306,0.02827148482980487,0.9717285151701951
W000847,0.02215326789704374,0.019795400480502125,0.019795400480502125,0.06133486981905224,0.9386651301809478
W000848,0.022992172915004216,0.01449247987666354,0.01449247987666354,0.040962092421658367,0.9590379075783416
W000849,0.023791561009865174,0.01990920269675532,0.036884409225608275,0.08040357832573942,0.9195964216742606
W000850,0.0255885283688127,0.02558404436293272,0.02558404436293272,0.08792470582054356,0.9120752941794564
W000851,0.024682527789127114,0.019964730423915833,0.019964730423915833,0.07084068366715338,0.9291593163328467
W000852,0.02465591639032804,0.0074720491444890385,0.0074720491444890385,0.014544112968284197,0.9854558870317158
W000853,0.022512823647939086,0.01476600063111988,0.03336201539412925,0.06017284093542797,0.939827159064572
W000854,0.022972702111017505,0.022905440698845158,0.022905440698845158,0.07554708072759245,0.9244529192724076
W000855,0.025116316467035694,0.01730443135458992,0.02317695262002027,0.06020656315082572,0.9397934368491743
W000856,0.030440870329373815,0.023919218799288676,0.023919218799288676,0.08968340705951425,0.9103165929404857
W000857,0.019310743844563653,0.013963951714045682,0.013963951714045682,0.03516655070074638,0.9648334492992536
W000858,0.022155319176038624,0.021908592995650938,0.021908592995650938,0.06978969115864238,0.9302103088413576
W000859,0.024366872278275463,0.022159716609725846,0.022159716609725846,0.07300573871717884,0.9269942612828211
W000860,0.04256898927025506,0.023949504803118013,0.023949504803118013,0.09836700848272711,0.9016329915172729
W000861,0.02037205179676924,0.01672395088749827,0.01672395088749827,0.04726785534676232,0.9527321446532376
W000862,0.024490844117420352,0.11439546631335573,0.02389896594113173,0.17058320825417128,0.8294167917458287
W000863,0.037526394288182954,0.02753279506165544,0.02753279506165544,0.10765757453480472,0.8923424254651953
W000864,0.010110352432750085,0.008636528445385972,0.008636528445385972,0.005709300344163389,0.9942906996558366
